X,Y,C,R,DirApp_year,LU_year,NatmLosses,Ndeposition,Nfertilizer,Ngw,NgwDirect,Ngw_nondirect,Nharvest,Nharvest_actual,Nirrigation,NlandApplied,NmanureSale,Nnorm,Nrunoff_actual,Nseptic
-194775,295425,572,63,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-194725,295425,573,63,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194675,295425,574,63,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194625,295425,575,63,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194575,295425,576,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194525,295425,577,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194475,295425,578,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194425,295425,579,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194375,295425,580,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194325,295425,581,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194275,295425,582,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194225,295425,583,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194175,295425,584,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194125,295425,585,63,0.00000,2.00000,0.41831,3.05925,0.00000,30.91218,30.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194075,295425,586,63,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-194025,295425,587,63,0.00000,2.00000,0.34150,3.05925,0.00000,0.47694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.20160
-193975,295425,588,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193925,295425,589,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193875,295425,590,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193825,295425,591,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193775,295425,592,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193725,295425,593,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193675,295425,594,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193625,295425,595,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193575,295425,596,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193525,295425,597,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193475,295425,598,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193425,295425,599,63,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193375,295425,600,63,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-193325,295425,601,63,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-193275,295425,602,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-193225,295425,603,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-193175,295425,604,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-193125,295425,605,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-193075,295425,606,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-193025,295425,607,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192975,295425,608,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192925,295425,609,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192875,295425,610,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192825,295425,611,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192775,295425,612,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192725,295425,613,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192675,295425,614,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192625,295425,615,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192575,295425,616,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192525,295425,617,63,0.00000,2.00000,0.32586,3.05925,0.00000,0.38829,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.11296
-192475,295425,618,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192425,295425,619,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192375,295425,620,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192325,295425,621,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192275,295425,622,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192225,295425,623,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192175,295425,624,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192125,295425,625,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192075,295425,626,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-192025,295425,627,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-191975,295425,628,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-191925,295425,629,63,0.00000,2.00000,0.38820,3.05925,0.00000,0.74158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.46625
-191875,295425,630,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191825,295425,631,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191775,295425,632,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191725,295425,633,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191675,295425,634,63,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-191625,295425,635,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191575,295425,636,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191525,295425,637,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191475,295425,638,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191425,295425,639,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191375,295425,640,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191325,295425,641,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191275,295425,642,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191225,295425,643,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191175,295425,644,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191125,295425,645,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191075,295425,646,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-191025,295425,647,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190975,295425,648,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190925,295425,649,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190875,295425,650,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190825,295425,651,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190775,295425,652,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190725,295425,653,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190675,295425,654,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190625,295425,655,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190575,295425,656,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190525,295425,657,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190475,295425,658,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190425,295425,659,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190375,295425,660,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190325,295425,661,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190275,295425,662,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-190225,295425,663,63,0.00000,2.00000,0.35147,3.05925,0.00000,0.53344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.25811
-196825,295375,531,64,0.00000,901.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196775,295375,532,64,0.00000,901.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196725,295375,533,64,0.00000,901.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196675,295375,534,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196625,295375,535,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196575,295375,536,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196525,295375,537,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196475,295375,538,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196425,295375,539,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196375,295375,540,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196325,295375,541,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196275,295375,542,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196225,295375,543,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-196175,295375,544,64,0.00000,2.00000,0.81116,3.05925,0.00000,3.13835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,2.86301
-196125,295375,545,64,0.00000,2.00000,0.81116,3.05925,0.00000,3.13835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,2.86301
-196075,295375,546,64,0.00000,2.00000,0.81116,3.05925,0.00000,3.13835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,2.86301
-196025,295375,547,64,0.00000,2.00000,0.81116,3.05925,0.00000,3.13835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,2.86301
-195975,295375,548,64,0.00000,2.00000,0.81116,3.05925,0.00000,3.13835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,2.86301
-195925,295375,549,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-195875,295375,550,64,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-195825,295375,551,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-195775,295375,552,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-195725,295375,553,64,0.00000,2.00000,0.60240,3.05925,0.00000,1.95538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.68005
-195675,295375,554,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195625,295375,555,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195575,295375,556,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195525,295375,557,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195475,295375,558,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195425,295375,559,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195375,295375,560,64,0.00000,2.00000,0.54633,3.05925,0.00000,1.63760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,1.36227
-195325,295375,561,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-195275,295375,562,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-195225,295375,563,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-195175,295375,564,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-195125,295375,565,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-195075,295375,566,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-195025,295375,567,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194975,295375,568,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194925,295375,569,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194875,295375,570,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194825,295375,571,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194775,295375,572,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194725,295375,573,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194675,295375,574,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194625,295375,575,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194575,295375,576,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194525,295375,577,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194475,295375,578,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194425,295375,579,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194375,295375,580,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194325,295375,581,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194275,295375,582,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194225,295375,583,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194175,295375,584,64,0.00000,2.00000,0.41831,3.05925,0.00000,0.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.63685
-194125,295375,585,64,0.00000,2.00000,0.30593,3.05925,0.00000,0.27533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.00000
-194075,295375,586,64,0.00000,2.00000,0.34150,3.05925,0.00000,0.47694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.20160
-194025,295375,587,64,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193975,295375,588,64,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193925,295375,589,64,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
-193875,295375,590,64,0.00000,2.00000,0.33909,3.05925,0.00000,0.46328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.75333,0.18795
